OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
9fed090466636a2fc71e6898ecd56969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270
089a1f1f72e5358297250366530029ed	0	7	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0
f52e759cf3521ac900d58666d5f0f54a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0
e679eacf03b341f4e6a02de34db9d103	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0
6ecb363cbaa615df747e0376eec81ea9	0	39	0	0	271	0	0	0	0	0	0	0	2479	0	0	0	0	3	0	0	0	0	0	0	0	0	87	35	0	0	0	0	0	0	0	0	0	0
1fd79c0a808de8700128f1f45f697dd4	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
f80cf2b4934df2973d51da41dfdb0d8c	0	0	0	0	0	0	0	46	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0
5f2ed7cb3ab7af95d987b6d2ea49a6a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
2ee585c245a593473acb21bdf1d7a460	0	1123	0	0	0	0	0	946	3756	48	264	0	2648	0	0	73	0	0	0	0	151	2328	174	0	0	3	0	1414	0	0	894	1001	0	148	0	0	0	0
df829f8d3288011e9fbef9d3511e2e4c	0	49	5	0	29553	73	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	33	0	2277	0	0	0
b5e3497608adb66df7d662dd8196ed2f	0	0	0	0	0	0	0	0	0	332	167	0	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	479	0	0	0	0	0	0	0
4516aa60a483dd8c7bbc57098c45f1a5	0	0	0	0	0	0	0	0	0	2284	137	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	856	0	113	0	0	68	0	0	0	0
5f363cf9bee0de91b5982cd7c09b25d3	0	8	0	0	0	0	0	0	9	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	22	0	0	0
166389ca049864f18daf8fe42170e1fe	23	0	0	0	0	0	0	0	0	0	0	0	14	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a467be9a4ca8dcd3805a2230751a495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	15	0
